reference_dcp	iter	base_before_dcp	net_name	sink_cell	target_slice	split_name	buffer_name	sink_pin_cmd	resolved_sink_pin	baseline_ps	eco_total_ps	delta_total_ps	eco_seg1_ps	eco_seg2_ps	lut_delay_ps
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0879	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0879/base_before.dcp	f[56]_INST_0_i_3_n_0	f[57]_INST_0_i_1	SLICE_X28Y358										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0880	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0880/base_before.dcp	f[81]_INST_0_i_1_n_0	f[81]_INST_0	SLICE_X46Y549				I	2430.699	5600.401	3169.701	1814.0	3751.401	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0881	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0881/base_before.dcp	f[84]_INST_0_i_2_n_0	f[93]_INST_0_i_7	SLICE_X46Y423										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0882	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0882/base_before.dcp	f[92]_INST_0_i_3_n_0	f[92]_INST_0_i_1	SLICE_X44Y493										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0883	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0883/base_before.dcp	f[56]_INST_0_i_3/O	f[56]_INST_0_i_1	SLICE_X28Y358				I1	2303.2	4372.899	2069.7	2515.1	1822.8	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0884	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0884/base_before.dcp	f[56]_INST_0_i_3/O	f[57]_INST_0_i_1	SLICE_X28Y358				I2	2389.2	4314.3	1925.1	2515.1	1764.2	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0885	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0885/base_before.dcp	f[84]_INST_0_i_2/O	f[93]_INST_0_i_7	SLICE_X46Y423				I2	1553.8	3928.2	2374.4	2089.1	1804.1	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0886	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0886/base_before.dcp	f[92]_INST_0_i_3/O	f[92]_INST_0_i_1	SLICE_X44Y493				I1	1236.7	2670.5	1433.8	829.4	1806.1	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0887	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0887/base_before.dcp	f[80]_INST_0_i_2_n_0	f[83]_INST_0_i_4	SLICE_X46Y426										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0888	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0888/base_before.dcp	f[80]_INST_0_i_2/O	f[83]_INST_0_i_4	SLICE_X46Y426				I1	1492.8	4025.2	2532.4	2218.3	1771.9	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0889	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0889/base_before.dcp	f[81]_INST_0_i_2_n_0	f[83]_INST_0_i_4	SLICE_X46Y427										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0890	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0890/base_before.dcp	f[82]_INST_0_i_2_n_0	f[88]_INST_0_i_6	SLICE_X46Y424										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0891	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0891/base_before.dcp	f[90]_INST_0_i_3_n_0	f[91]_INST_0_i_4	SLICE_X44Y494										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0892	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0892/base_before.dcp	f[81]_INST_0_i_2/O	f[83]_INST_0_i_4	SLICE_X46Y427				I3	1486.0	3992.6	2506.6	2110.9	1846.7	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0893	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0893/base_before.dcp	f[82]_INST_0_i_2/O	f[88]_INST_0_i_6	SLICE_X46Y424				I4	1590.4	3838.1	2247.7	1972.3	1830.8	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0894	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0894/base_before.dcp	f[90]_INST_0_i_3/O	f[91]_INST_0_i_4	SLICE_X44Y494				I4	2039.7	2770.5	730.8	853.7	1881.8	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0895	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0895/base_before.dcp	f[1]_INST_0_i_3_n_0	f[2]_INST_0_i_1	SLICE_X43Y369										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0896	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0896/base_before.dcp	f[83]_INST_0_i_2_n_0	f[93]_INST_0_i_7	SLICE_X46Y424										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0897	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0897/base_before.dcp	f[1]_INST_0_i_3/O	f[2]_INST_0_i_1	SLICE_X43Y369				I2	1941.5	4458.6	2517.1	2605.6	1818.0	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0898	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0898/base_before.dcp	f[83]_INST_0_i_2/O	f[93]_INST_0_i_7	SLICE_X46Y424				I4	1439.0	3946.7	2507.7	2110.9	1800.8	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0899	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0899/base_before.dcp	f[7]_INST_0_i_2_n_0	f[13]_INST_0_i_6	SLICE_X52Y421										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0900	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0900/base_before.dcp	f[81]_INST_0_i_2_n_0	f[88]_INST_0_i_6	SLICE_X46Y425										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0901	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0901/base_before.dcp	f[89]_INST_0_i_3_n_0	f[91]_INST_0_i_4	SLICE_X44Y496										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0902	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0902/base_before.dcp	f[7]_INST_0_i_2/O	f[13]_INST_0_i_6	SLICE_X52Y421				I4	1177.2	4921.102	3743.901	1910.1	2976.001	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0903	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0903/base_before.dcp	f[81]_INST_0_i_2/O	f[88]_INST_0_i_6	SLICE_X46Y425				I2	1582.4	3892.9	2310.5	2103.7	1754.2	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0904	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0904/base_before.dcp	f[89]_INST_0_i_3/O	f[91]_INST_0_i_4	SLICE_X44Y496				I2	1181.5	2625.6	1444.1	839.7	1750.9	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0905	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0905/base_before.dcp	f[79]_INST_0_i_2_n_0	f[88]_INST_0_i_7	SLICE_X46Y426										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0906	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0906/base_before.dcp	f[79]_INST_0_i_2_n_0	f[83]_INST_0_i_5	SLICE_X46Y426										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0907	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0907/base_before.dcp	f[7]_INST_0_i_2_n_0	f[9]_INST_0_i_4	SLICE_X51Y421										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0908	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0908/base_before.dcp	f[79]_INST_0_i_2/O	f[88]_INST_0_i_7	SLICE_X46Y426				I2	1501.8	3968.4	2466.6	2166.9	1766.5	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0909	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0909/base_before.dcp	f[79]_INST_0_i_2/O	f[83]_INST_0_i_5	SLICE_X46Y426				I3	1535.8	4002.1	2466.3	2166.9	1800.2	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0910	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0910/base_before.dcp	f[7]_INST_0_i_2/O	f[9]_INST_0_i_4	SLICE_X51Y421				I1	1182.2	4926.102	3743.901	1896.1	2995.001	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0911	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0911/base_before.dcp	f[7]_INST_0_i_2_n_0	f[7]_INST_0_i_1	SLICE_X51Y421										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0912	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0912/base_before.dcp	f[7]_INST_0_i_2_n_0	f[8]_INST_0_i_1	SLICE_X51Y421										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0913	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0913/base_before.dcp	f[7]_INST_0_i_2/O	f[7]_INST_0_i_1	SLICE_X51Y421				I0	1237.7	5060.401	3822.701	1896.1	3129.302	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0914	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0914/base_before.dcp	f[7]_INST_0_i_2/O	f[8]_INST_0_i_1	SLICE_X51Y421				I3	1233.7	5056.401	3822.701	1896.1	3125.302	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0915	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0915/base_before.dcp	f[82]_INST_0_i_2_n_0	f[82]_INST_0_i_1	SLICE_X46Y419										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0916	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0916/base_before.dcp	f[82]_INST_0_i_2/O	f[82]_INST_0_i_1	SLICE_X46Y419				I0	1415.5	3851.7	2436.2	2060.8	1755.9	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0917	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0917/base_before.dcp	f[6]_INST_0_i_2_n_0	f[13]_INST_0_i_6	SLICE_X52Y424										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0918	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0918/base_before.dcp	f[9]_INST_0_i_1_n_0	f[9]_INST_0	SLICE_X51Y538				I	2097.7	5028.199	2930.5	1842.1	3151.1	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0919	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0919/base_before.dcp	f[6]_INST_0_i_2/O	f[13]_INST_0_i_6	SLICE_X52Y424				I2	1274.5	5051.501	3777.001	2102.0	2914.501	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0920	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0920/base_before.dcp	f[80]_INST_0_i_2_n_0	f[81]_INST_0_i_4	SLICE_X46Y420										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0921	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0921/base_before.dcp	f[80]_INST_0_i_2/O	f[81]_INST_0_i_4	SLICE_X46Y420				I3	1467.1	3880.5	2413.4	2091.8	1753.7	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0922	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0922/base_before.dcp	f[6]_INST_0_i_2_n_0	f[7]_INST_0_i_4	SLICE_X51Y424										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0923	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0923/base_before.dcp	f[79]_INST_0_i_2_n_0	f[79]_INST_0_i_1	SLICE_X46Y422										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0924	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0924/base_before.dcp	f[81]_INST_0_i_2_n_0	f[81]_INST_0_i_1	SLICE_X46Y421										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0925	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0925/base_before.dcp	f[81]_INST_0_i_2_n_0	f[82]_INST_0_i_1	SLICE_X46Y421										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0926	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0926/base_before.dcp	f[6]_INST_0_i_2/O	f[7]_INST_0_i_4	SLICE_X51Y424				I3	1348.0	5185.201	3837.201	2116.0	3034.201	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0927	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0927/base_before.dcp	f[79]_INST_0_i_2/O	f[79]_INST_0_i_1	SLICE_X46Y422				I0	1422.3	3903.6	2481.3	2105.9	1762.7	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0928	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0928/base_before.dcp	f[81]_INST_0_i_2/O	f[81]_INST_0_i_1	SLICE_X46Y421				I0	1429.3	3874.4	2445.1	2105.9	1733.5	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0929	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0929/base_before.dcp	f[81]_INST_0_i_2/O	f[82]_INST_0_i_1	SLICE_X46Y421				I3	1441.3	3829.4	2388.1	2105.9	1688.5	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0930	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0930/base_before.dcp	f[101]_INST_0_i_2_n_0	f[101]_INST_0_i_1	SLICE_X40Y529										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0931	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0931/base_before.dcp	f[15]_INST_0_i_2_n_0	f[15]_INST_0_i_1	SLICE_X43Y493										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0932	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0932/base_before.dcp	f[79]_INST_0_i_2_n_0	f[81]_INST_0_i_4	SLICE_X46Y421										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0933	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0933/base_before.dcp	f[101]_INST_0_i_2/O	f[101]_INST_0_i_1	SLICE_X40Y529				I0	1571.4	4045.9	2474.5	2283.6	1727.3	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0934	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0934/base_before.dcp	f[15]_INST_0_i_2/O	f[15]_INST_0_i_1	SLICE_X43Y493				I0	1415.9	3903.4	2487.5	2099.4	1769.0	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0935	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0935/base_before.dcp	f[79]_INST_0_i_2/O	f[81]_INST_0_i_4	SLICE_X46Y421				I1	1370.7	3799.9	2429.2	2071.4	1693.5	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0936	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0936/base_before.dcp	f[84]_INST_0_i_1_n_0	f[84]_INST_0	SLICE_X46Y556				I	2205.9	5374.4	3168.501	1760.3	3579.101	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0937	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0937/base_before.dcp	f[14]_INST_0_i_2_n_0	f[15]_INST_0_i_1	SLICE_X43Y494										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0938	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0938/base_before.dcp	f[83]_INST_0_i_1_n_0	f[83]_INST_0	SLICE_X46Y555				I	2223.5	5402.501	3179.001	1791.9	3575.601	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0939	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0939/base_before.dcp	p_204_in	f[88]_INST_0_i_1	SLICE_X90Y602				I4	1403.9	3544.302	2140.402	650.0	2859.302	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0940	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0940/base_before.dcp	f[14]_INST_0_i_2/O	f[15]_INST_0_i_1	SLICE_X43Y494				I3	1432.9	3709.9	2277.0	1935.8	1739.1	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0941	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0941/base_before.dcp	f[14]_INST_0_i_2_n_0	f[14]_INST_0_i_1	SLICE_X43Y494										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0942	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0942/base_before.dcp	f[73]_INST_0_i_2_n_0	f[78]_INST_0_i_5	SLICE_X46Y422										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0943	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0943/base_before.dcp	f[73]_INST_0_i_2_n_0	f[83]_INST_0_i_7	SLICE_X46Y422										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0944	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0944/base_before.dcp	f[14]_INST_0_i_2/O	f[14]_INST_0_i_1	SLICE_X43Y494				I0	1458.9	3777.8	2318.9	1935.8	1807.0	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0945	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0945/base_before.dcp	f[73]_INST_0_i_2/O	f[78]_INST_0_i_5	SLICE_X46Y422				I1	1378.1	3836.6	2458.5	2065.4	1736.2	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0946	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0946/base_before.dcp	f[73]_INST_0_i_2/O	f[83]_INST_0_i_7	SLICE_X46Y422				I4	1374.1	3789.9	2415.8	2065.4	1689.5	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0947	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0947/base_before.dcp	f[74]_INST_0_i_2_n_0	f[83]_INST_0_i_7	SLICE_X46Y423										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0948	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0948/base_before.dcp	f[74]_INST_0_i_2_n_0	f[78]_INST_0_i_5	SLICE_X46Y423										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0949	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0949/base_before.dcp	f[85]_INST_0_i_1_n_0	f[85]_INST_0	SLICE_X46Y554				I	2208.5	5337.101	3128.601	1667.0	3635.101	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0950	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0950/base_before.dcp	f[74]_INST_0_i_2/O	f[83]_INST_0_i_7	SLICE_X46Y423				I2	1450.7	3823.8	2373.1	2062.1	1726.7	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0951	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0951/base_before.dcp	f[74]_INST_0_i_2/O	f[78]_INST_0_i_5	SLICE_X46Y423				I3	1333.7	3785.6	2451.9	2062.1	1688.5	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0952	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0952/base_before.dcp	f[71]_INST_0_i_2_n_0	f[78]_INST_0_i_6	SLICE_X46Y423										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0953	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0953/base_before.dcp	f[86]_INST_0_i_1_n_0	f[86]_INST_0	SLICE_X46Y556				I	2192.9	5466.4	3273.501	1863.1	3568.301	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0954	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0954/base_before.dcp	f[71]_INST_0_i_2/O	f[78]_INST_0_i_6	SLICE_X46Y423				I2	1464.9	3701.3	2236.4	1939.6	1726.7	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0955	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0955/base_before.dcp	f[72]_INST_0_i_2_n_0	f[78]_INST_0_i_6	SLICE_X46Y424										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0956	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0956/base_before.dcp	f[78]_INST_0_i_2_n_0	f[83]_INST_0_i_5	SLICE_X46Y433										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0957	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0957/base_before.dcp	f[78]_INST_0_i_2_n_0	f[88]_INST_0_i_7	SLICE_X46Y433										
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0958	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0958/base_before.dcp	f[72]_INST_0_i_2/O	f[78]_INST_0_i_6	SLICE_X46Y424				I4	1345.5	3734.1	2388.6	1945.4	1753.7	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0959	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0959/base_before.dcp	f[78]_INST_0_i_2/O	f[83]_INST_0_i_5	SLICE_X46Y433				I1	1447.0	3586.9	2139.9	1835.9	1716.0	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0960	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0960/base_before.dcp	f[78]_INST_0_i_2/O	f[88]_INST_0_i_7	SLICE_X46Y433				I4	1490.0	3639.6	2149.6	1835.9	1768.7	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0961	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0961/base_before.dcp	f[87]_INST_0_i_1_n_0	f[87]_INST_0	SLICE_X46Y554				I	2169.9	5464.801	3294.901	1766.3	3663.501	
/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/current_base.dcp	iter_0962	/home/cian/Masterproef/project/results/run_eco_batch/2026-04-22_20-18-58/iterations/iter_0962/base_before.dcp	f[68]_INST_0_i_2_n_0	f[78]_INST_0_i_7	SLICE_X46Y425										
